e2e_latency,jitter,bit_rate,packet_loss_rate,peak_data_rate_dl,peak_data_rate_ul,mobility,service_reliability,availability,survival_time,experience_data_rate_dl,experience_data_rate_ul,interruption_time,class,cpu_usage,bandwidth,cpu_category,bandwidth_category
12.0,1.2,200.0,0.1,2.6,1.7,30.0,99.5,99.9,800.0,100.0,40.0,12.0,Industry Automation,60.0,200.0,medium_cpu,medium_bandwidth
3.0,3.0,90.0,0.2,2.0,1.5,80.0,99.8,99.9,200.0,40.0,30.0,40.0,Industry Automation,60.0,70.0,medium_cpu,low_bandwidth
25.0,1.0,150.0,0.0,1.0,2.0,30.0,99.0,99.0,600.0,80.0,30.0,20.0,e-Health,60.0,130.0,medium_cpu,low_bandwidth
20.0,3.0,100.0,0.3,0.1,0.1,60.0,99.8,99.5,700.0,80.0,20.0,5.0,ITS (Intelligent Transportation Systems),70.0,80.0,high_cpu,low_bandwidth
20.0,3.0,350.0,0.0,1.2,0.6,110.0,99.9,99.9,800.0,120.0,30.0,12.0,Industry Automation,35.0,800.0,medium_cpu,high_bandwidth
20.0,3.0,100.0,0.0,2.0,5.0,80.0,100.0,100.0,500.0,120.0,22.0,10.0,Immersive Experience,60.0,85.0,medium_cpu,low_bandwidth
15.0,4.0,400.0,0.1,5.0,1.0,80.0,99.5,99.8,5000.0,140.0,1000.0,15.0,Smart Grid,60.0,250.0,medium_cpu,medium_bandwidth
12.0,2.2,70.0,0.7,2.2,1.5,70.0,99.7,99.7,70.0,50.0,35.0,70.0,UHD Video Streaming,65.0,75.0,medium_cpu,low_bandwidth
8.0,1.0,50.0,0.1,6.0,2.0,120.0,99.3,99.7,600.0,40.0,20.0,10.0,Immersive Experience,30.0,120.0,medium_cpu,low_bandwidth
10.0,1.5,400.0,0.3,1.5,2.0,100.0,99.6,99.6,800.0,75.0,25.0,70.0,Smart Grid,30.0,250.0,medium_cpu,medium_bandwidth
12.0,1.5,120.0,0.2,2.5,0.3,90.0,99.8,100.0,250.0,80.0,35.0,5.0,UHD Video Streaming,35.0,140.0,medium_cpu,low_bandwidth
15.0,2.0,180.0,0.2,0.8,0.8,180.0,98.0,99.2,400.0,120.0,80.0,10.0,Industry Automation,70.0,200.0,high_cpu,medium_bandwidth
12.0,2.5,600.0,0.1,2.5,0.3,40.0,99.5,99.5,800.0,800.0,12.0,50.0,Smart Grid,40.0,300.0,medium_cpu,medium_bandwidth
18.0,2.0,350.0,0.2,6.0,3.0,80.0,99.0,99.0,1100.0,350.0,108.0,120.0,Immersive Experience,90.0,130.0,high_cpu,low_bandwidth
80.0,2.8,60.0,0.2,2.5,0.6,130.0,99.1,99.0,8000.0,100.0,70.0,20.0,UHD Video Streaming,45.0,1600.0,medium_cpu,ultra_high_bandwidth
80.0,1.8,60.0,0.6,1.8,1.8,100.0,99.9,100.0,6000.0,30.0,18.0,7.0,Video Surveillance,45.0,60.0,medium_cpu,low_bandwidth
20.0,2.0,70.0,0.2,2.0,0.5,60.0,98.5,100.0,350.0,65.0,60.0,6.0,Smart Grid,50.0,70.0,medium_cpu,low_bandwidth
15.0,2.0,70.0,0.1,5.0,0.2,75.0,98.0,99.6,1200.0,60.0,5.0,9.0,Industry Automation,25.0,35.0,low_cpu,low_bandwidth
18.0,3.0,90.0,0.5,3.0,0.5,80.0,99.6,99.6,5000.0,80.0,20.0,120.0,ITS (Intelligent Transportation Systems),30.0,150.0,medium_cpu,medium_bandwidth
14.0,1.0,70.0,0.3,0.5,0.2,120.0,99.2,100.0,900.0,60.0,1.0,8.0,Video Surveillance,40.0,140.0,medium_cpu,low_bandwidth
5.0,3.0,300.0,0.1,1.0,0.5,100.0,99.2,99.9,12.0,60.0,250.0,5.0,Smart Grid,10.0,100.0,low_cpu,low_bandwidth
13.0,2.5,200.0,0.2,3.0,0.2,50.0,99.5,99.3,550.0,400.0,50.0,40.0,Video Surveillance,30.0,20.0,medium_cpu,low_bandwidth
25.0,1.5,50.0,0.1,1.2,0.8,30.0,99.9,99.8,500.0,60.0,25.0,10.0,e-Health,40.0,100.0,medium_cpu,low_bandwidth
10.0,2.0,50.0,0.3,0.2,0.7,100.0,99.4,99.8,100.0,50.0,5.0,8.0,ITS (Intelligent Transportation Systems),20.0,200.0,low_cpu,medium_bandwidth
22.0,1.0,48.0,0.0,2.0,0.2,90.0,99.7,100.0,70.0,48.0,60.0,7.0,Video Surveillance,40.0,70.0,medium_cpu,low_bandwidth
20.0,1.5,200.0,0.3,2.2,1.1,100.0,99.6,99.8,800.0,120.0,30.0,30.0,Connected Vehicles,60.0,600.0,medium_cpu,high_bandwidth
10.0,1.0,200.0,0.6,2.0,2.0,70.0,99.7,99.6,600.0,200.0,20.0,7.0,UHD Video Streaming,25.0,130.0,low_cpu,low_bandwidth
8.0,3.0,50.0,0.4,2.0,2.0,60.0,99.9,99.9,500.0,30.0,20.0,60.0,e-Health,30.0,300.0,medium_cpu,medium_bandwidth
12.0,1.0,50.0,0.1,1.0,0.2,100.0,99.0,99.7,8.0,40.0,20.0,5.0,e-Health,25.0,90.0,low_cpu,low_bandwidth
20.0,2.5,70.0,0.5,1.5,0.9,80.0,99.5,99.8,650.0,50.0,42.0,5.0,Industry Automation,75.0,450.0,high_cpu,high_bandwidth
25.0,1.5,400.0,0.2,2.2,2.5,80.0,99.9,100.0,200.0,90.0,120.0,10.0,Vo5G (Voice over 5G),80.0,250.0,high_cpu,medium_bandwidth
25.0,8.0,500.0,0.1,1.5,1.5,150.0,96.0,96.0,1100.0,5500.0,40.0,40.0,Connected Vehicles,30.0,900.0,medium_cpu,high_bandwidth
4.0,1.5,400.0,0.1,3.0,1.0,60.0,99.9,97.0,200.0,200.0,80.0,8.0,Smart Grid,40.0,350.0,medium_cpu,high_bandwidth
6.0,1.1,180.0,0.1,2.5,0.3,75.0,99.3,95.0,450.0,140.0,65.0,30.0,Industry Automation,55.0,220.0,medium_cpu,medium_bandwidth
10.0,2.0,500.0,0.1,5.0,0.7,350.0,99.0,99.7,900.0,110.0,30.0,8.0,UHD Video Streaming,75.0,800.0,high_cpu,high_bandwidth
10.0,3.0,150.0,0.2,1.8,1.5,35.0,99.7,100.0,150.0,50.0,5.0,18.0,Video Surveillance,70.0,200.0,high_cpu,medium_bandwidth
14.0,3.5,55.0,0.6,2.5,1.5,120.0,95.0,95.0,1000.0,35.0,22.0,15.0,Immersive Experience,25.0,60.0,low_cpu,low_bandwidth
20.0,1.0,50.0,0.3,3.5,0.3,50.0,99.6,99.6,700.0,90.0,25.0,10.0,Video Surveillance,75.0,450.0,high_cpu,high_bandwidth
18.0,2.3,100.0,0.2,0.8,0.3,100.0,99.7,99.6,150.0,40.0,15.0,35.0,Industry Automation,30.0,150.0,medium_cpu,medium_bandwidth
30.0,5.0,400.0,0.2,1.5,1.8,35.0,99.8,99.1,8500.0,90.0,35.0,15.0,ITS (Intelligent Transportation Systems),65.0,160.0,medium_cpu,medium_bandwidth
15.0,1.0,40.0,0.2,0.8,0.5,60.0,99.9,99.6,220.0,80.0,0.8,10.0,Connected Vehicles,55.0,75.0,medium_cpu,low_bandwidth
12.0,3.0,500.0,0.2,2.5,1.2,50.0,95.0,97.0,6000.0,900.0,50.0,20.0,Immersive Experience,70.0,300.0,high_cpu,medium_bandwidth
6.0,6.0,70.0,0.1,4.0,2.0,60.0,100.0,99.9,1000.0,150.0,30.0,50.0,Connected Vehicles,30.0,60.0,medium_cpu,low_bandwidth
8.0,0.3,50.0,0.2,1.5,0.5,120.0,99.0,99.0,750.0,30.0,0.5,10.0,e-Health,35.0,170.0,medium_cpu,medium_bandwidth
18.0,4.0,600.0,0.1,2.0,0.1,120.0,96.0,98.5,50.0,80.0,90.0,40.0,Industry Automation,60.0,500.0,medium_cpu,high_bandwidth
10.0,1.5,500.0,0.2,2.5,1.5,100.0,99.8,99.3,700.0,100.0,90.0,150.0,Immersive Experience,25.0,60.0,low_cpu,low_bandwidth
20.0,5.0,150.0,0.1,4.5,2.5,70.0,99.5,99.6,5000.0,90.0,60.0,15.0,Industry Automation,35.0,50.0,medium_cpu,low_bandwidth
12.0,2.0,100.0,0.1,3.0,0.5,80.0,99.5,99.5,1200.0,100.0,16.0,9.0,Immersive Experience,40.0,55.0,medium_cpu,low_bandwidth
10.0,1.0,100.0,0.1,2.0,2.0,50.0,99.8,99.1,1000.0,50.0,25.0,10.0,Connected Vehicles,25.0,180.0,low_cpu,medium_bandwidth
10.0,1.5,100.0,0.5,1.5,0.5,100.0,99.0,99.6,500.0,100.0,20.0,60.0,Immersive Experience,50.0,400.0,medium_cpu,high_bandwidth
10.0,1.0,200.0,0.1,5.0,1.5,100.0,99.9,99.7,400.0,200.0,50.0,8.0,Smart Grid,25.0,500.0,low_cpu,high_bandwidth
20.0,2.5,120.0,0.1,0.4,0.3,70.0,99.5,99.9,350.0,180.0,25.0,5.0,Smart Grid,50.0,500.0,medium_cpu,high_bandwidth
15.0,1.1,80.0,0.3,2.2,0.2,80.0,99.0,99.7,700.0,50.0,20.0,5.0,e-Health,30.0,65.0,medium_cpu,low_bandwidth
25.0,2.0,80.0,0.8,1.0,0.2,90.0,99.2,99.8,1200.0,25.0,4.0,10.0,Video Surveillance,30.0,120.0,medium_cpu,low_bandwidth
20.0,1.2,60.0,0.1,4.0,3.0,120.0,99.9,99.5,100.0,50.0,50.0,20.0,UHD Video Streaming,45.0,5.0,medium_cpu,low_bandwidth
14.0,3.0,15.0,0.8,5.0,0.9,120.0,99.9,99.7,8000.0,30.0,50.0,40.0,e-Health,50.0,2000.0,medium_cpu,ultra_high_bandwidth
10.0,6.0,50.0,0.1,6.0,0.3,50.0,99.5,99.5,8000.0,90.0,90.0,5.0,Video Surveillance,75.0,110.0,high_cpu,low_bandwidth
12.0,7.0,130.0,0.9,8.0,2.8,20.0,100.0,100.0,7000.0,180.0,50.0,80.0,Vo5G (Voice over 5G),55.0,160.0,medium_cpu,medium_bandwidth
8.0,2.0,60.0,0.2,0.8,0.5,80.0,96.0,99.9,800.0,60.0,30.0,7.0,Industry Automation,60.0,65.0,medium_cpu,low_bandwidth
15.0,1.5,100.0,0.1,1.5,1.2,80.0,99.8,100.0,1000.0,40.0,20.0,5.0,Connected Vehicles,60.0,500.0,medium_cpu,high_bandwidth
10.0,0.7,200.0,0.1,0.3,0.7,90.0,99.9,99.9,110.0,80.0,40.0,40.0,Video Surveillance,30.0,120.0,medium_cpu,low_bandwidth
18.0,2.0,70.0,0.0,1.0,1.0,110.0,99.8,99.6,8000.0,70.0,10.0,20.0,Vo5G (Voice over 5G),80.0,300.0,high_cpu,medium_bandwidth
18.0,2.2,400.0,0.1,2.2,1.2,120.0,99.8,99.8,6000.0,800.0,50.0,40.0,Vo5G (Voice over 5G),40.0,100.0,medium_cpu,low_bandwidth
10.0,2.0,50.0,0.1,3.0,1.0,60.0,99.6,99.4,350.0,60.0,30.0,140.0,e-Health,50.0,120.0,medium_cpu,low_bandwidth
11.0,3.5,700.0,0.1,1.7,0.6,70.0,99.4,99.8,700.0,400.0,300.0,15.0,e-Health,70.0,350.0,high_cpu,high_bandwidth
20.0,2.5,1000.0,0.2,10.0,1.7,100.0,99.5,99.9,400.0,300.0,500.0,20.0,Immersive Experience,35.0,1000.0,medium_cpu,high_bandwidth
16.0,3.0,140.0,0.2,1.0,2.0,90.0,98.5,99.9,7000.0,130.0,40.0,14.0,UHD Video Streaming,55.0,140.0,medium_cpu,low_bandwidth
30.0,1.1,500.0,0.2,8.0,5.5,70.0,99.9,99.5,1000.0,180.0,30.0,10.0,e-Health,35.0,1000.0,medium_cpu,high_bandwidth
20.0,3.0,200.0,0.1,3.5,11.0,80.0,97.5,99.8,900.0,100.0,55.0,5.0,ITS (Intelligent Transportation Systems),25.0,180.0,low_cpu,medium_bandwidth
8.0,1.0,150.0,0.1,3.0,1.4,80.0,99.7,99.6,450.0,180.0,18.0,60.0,Industry Automation,30.0,150.0,medium_cpu,medium_bandwidth
20.0,1.3,100.0,0.1,2.2,1.2,50.0,99.5,99.9,6000.0,40.0,20.0,12.0,UHD Video Streaming,40.0,600.0,medium_cpu,high_bandwidth
10.0,1.0,90.0,0.1,1.0,0.5,80.0,98.0,99.0,150.0,90.0,18.0,100.0,Smart Grid,55.0,120.0,medium_cpu,low_bandwidth
10.0,3.5,200.0,0.1,3.2,0.8,100.0,99.9,99.7,800.0,200.0,50.0,20.0,e-Health,60.0,200.0,medium_cpu,medium_bandwidth
22.0,7.0,120.0,0.3,1.5,1.5,50.0,99.7,99.5,30.0,100.0,40.0,10.0,Industry Automation,35.0,160.0,medium_cpu,medium_bandwidth
14.0,3.5,750.0,0.4,0.7,0.7,60.0,99.8,99.9,800.0,650.0,40.0,5.0,Connected Vehicles,35.0,700.0,medium_cpu,high_bandwidth
18.0,2.5,60.0,0.2,8.0,1.5,900.0,99.6,99.5,500.0,700.0,30.0,50.0,Smart Grid,40.0,950.0,medium_cpu,high_bandwidth
20.0,3.0,200.0,0.5,2.0,0.5,60.0,99.9,99.0,1200.0,80.0,20.0,20.0,ITS (Intelligent Transportation Systems),35.0,180.0,medium_cpu,medium_bandwidth
10.0,1.0,80.0,0.1,2.0,1.0,80.0,99.7,99.8,400.0,60.0,13.0,5.0,Smart Grid,30.0,60.0,medium_cpu,low_bandwidth
30.0,2.5,50.0,0.1,3.5,0.6,80.0,99.8,99.7,600.0,80.0,40.0,5.0,Industry Automation,35.0,55.0,medium_cpu,low_bandwidth
8.0,1.5,120.0,0.7,2.8,0.5,140.0,99.6,97.5,600.0,85.0,20.0,25.0,Industry Automation,55.0,130.0,medium_cpu,low_bandwidth
50.0,2.0,420.0,0.2,5.0,4.0,140.0,99.7,99.8,450.0,450.0,45.0,50.0,Industry Automation,50.0,200.0,medium_cpu,medium_bandwidth
8.0,5.0,120.0,0.2,2.0,2.5,80.0,99.5,99.0,1200.0,120.0,30.0,300.0,Industry Automation,45.0,700.0,medium_cpu,high_bandwidth
15.0,1.0,300.0,0.2,5.0,1.5,120.0,99.5,99.7,10.0,150.0,3.0,2.0,Vo5G (Voice over 5G),65.0,120.0,medium_cpu,low_bandwidth
20.0,1.5,80.0,0.1,2.2,0.2,90.0,99.8,99.8,150.0,40.0,20.0,200.0,Connected Vehicles,25.0,70.0,low_cpu,low_bandwidth
40.0,2.5,250.0,0.6,0.8,0.4,80.0,99.9,99.7,750.0,60.0,90.0,100.0,ITS (Intelligent Transportation Systems),35.0,750.0,medium_cpu,high_bandwidth
15.0,2.0,160.0,0.6,1.5,0.3,80.0,99.7,99.3,12.0,130.0,6.0,15.0,Connected Vehicles,30.0,160.0,medium_cpu,medium_bandwidth
10.0,5.0,50.0,0.3,1.2,0.3,80.0,99.5,99.2,350.0,50.0,15.0,5.0,Connected Vehicles,65.0,120.0,medium_cpu,low_bandwidth
14.0,2.5,350.0,0.2,4.0,2.5,50.0,99.0,99.6,8000.0,350.0,55.0,400.0,ITS (Intelligent Transportation Systems),70.0,750.0,high_cpu,high_bandwidth
15.0,1.5,80.0,0.1,2.5,2.5,60.0,99.8,99.8,300.0,120.0,35.0,15.0,UHD Video Streaming,70.0,150.0,high_cpu,medium_bandwidth
10.0,4.0,80.0,0.4,3.0,0.4,120.0,99.5,99.7,1100.0,45.0,2.0,20.0,Smart Grid,60.0,150.0,medium_cpu,medium_bandwidth
17.0,2.5,90.0,0.2,0.8,0.8,100.0,99.2,99.9,1100.0,80.0,22.0,5.0,Vo5G (Voice over 5G),70.0,150.0,high_cpu,medium_bandwidth
12.0,5.0,250.0,0.8,3.0,0.4,80.0,96.0,99.6,500.0,180.0,180.0,45.0,Industry Automation,30.0,650.0,medium_cpu,high_bandwidth
9.0,3.0,400.0,0.7,3.0,0.2,80.0,98.0,99.7,100.0,600.0,120.0,60.0,Immersive Experience,20.0,650.0,low_cpu,high_bandwidth
12.0,2.5,20.0,0.2,2.5,0.8,60.0,99.7,99.9,900.0,15.0,15.0,8.0,Smart Grid,35.0,70.0,medium_cpu,low_bandwidth
10.0,2.0,400.0,0.2,2.0,0.2,100.0,99.3,99.0,400.0,85.0,130.0,40.0,Video Surveillance,70.0,4500.0,high_cpu,ultra_high_bandwidth
20.0,3.5,100.0,0.4,1.5,0.2,100.0,99.2,99.9,700.0,80.0,45.0,40.0,Industry Automation,40.0,500.0,medium_cpu,high_bandwidth
12.0,2.0,300.0,0.2,1.5,0.7,80.0,94.5,94.5,800.0,180.0,25.0,10.0,Smart Grid,55.0,250.0,medium_cpu,medium_bandwidth
10.0,2.0,38.0,0.4,1.0,1.0,45.0,99.6,99.0,1000.0,38.0,22.0,3.0,Industry Automation,50.0,150.0,medium_cpu,medium_bandwidth
10.0,2.5,120.0,0.1,1.5,0.9,50.0,99.8,99.5,150.0,25.0,10.0,30.0,Smart Grid,80.0,40.0,high_cpu,low_bandwidth
12.0,1.2,20.0,0.3,2.2,1.2,70.0,99.0,99.9,20.0,20.0,20.0,30.0,Smart Grid,55.0,10.0,medium_cpu,low_bandwidth
10.0,2.0,200.0,0.5,0.6,0.5,80.0,100.0,99.6,800.0,120.0,10.0,50.0,UHD Video Streaming,70.0,300.0,high_cpu,medium_bandwidth
15.0,3.0,30.0,0.2,0.9,0.2,180.0,99.5,99.8,1300.0,30.0,10.0,40.0,e-Health,50.0,220.0,medium_cpu,medium_bandwidth
20.0,3.0,400.0,0.2,7.0,1.0,50.0,99.5,99.3,500.0,100.0,10.0,15.0,Immersive Experience,50.0,900.0,medium_cpu,high_bandwidth
15.0,3.5,50.0,0.3,1.2,9.0,50.0,99.8,99.6,8000.0,50.0,20.0,10.0,Video Surveillance,25.0,300.0,low_cpu,medium_bandwidth
18.0,2.0,300.0,0.6,2.0,1.0,20.0,99.5,99.3,550.0,200.0,80.0,30.0,Vo5G (Voice over 5G),70.0,250.0,high_cpu,medium_bandwidth
90.0,2.5,75.0,0.3,2.8,1.8,90.0,99.5,99.8,700.0,30.0,30.0,5.0,ITS (Intelligent Transportation Systems),50.0,150.0,medium_cpu,medium_bandwidth
12.0,3.0,250.0,0.1,1.0,0.1,80.0,99.7,99.8,250.0,220.0,40.0,5.0,UHD Video Streaming,30.0,400.0,medium_cpu,high_bandwidth
14.0,1.5,70.0,0.1,0.3,1.5,120.0,99.7,99.5,12.0,70.0,5.0,2.0,UHD Video Streaming,70.0,140.0,high_cpu,low_bandwidth
15.0,1.0,100.0,0.1,7.0,0.5,80.0,99.5,98.0,500.0,80.0,20.0,5.0,e-Health,30.0,120.0,medium_cpu,low_bandwidth
10.0,1.2,100.0,0.1,4.0,2.5,90.0,99.8,99.7,4000.0,100.0,10.0,8.0,Industry Automation,25.0,700.0,low_cpu,high_bandwidth
10.0,0.5,80.0,0.1,1.2,1.5,80.0,99.7,100.0,1200.0,80.0,80.0,40.0,Immersive Experience,30.0,80.0,medium_cpu,low_bandwidth
20.0,1.5,150.0,0.3,4.0,1.5,150.0,99.6,100.0,140.0,400.0,60.0,12.0,Video Surveillance,75.0,140.0,high_cpu,low_bandwidth
10.0,2.5,50.0,0.1,0.8,0.8,60.0,99.5,99.5,5000.0,40.0,18.0,50.0,Immersive Experience,50.0,65.0,medium_cpu,low_bandwidth
10.0,2.0,100.0,0.1,8.0,0.6,150.0,99.6,99.8,300.0,50.0,28.0,12.0,Immersive Experience,45.0,200.0,medium_cpu,medium_bandwidth
20.0,3.0,100.0,0.2,1.5,1.5,50.0,99.8,99.5,800.0,500.0,380.0,90.0,Connected Vehicles,50.0,1200.0,medium_cpu,ultra_high_bandwidth
10.0,1.5,60.0,0.1,1.5,0.8,120.0,99.4,99.8,1000.0,60.0,20.0,10.0,UHD Video Streaming,30.0,150.0,medium_cpu,medium_bandwidth
9.0,3.0,40.0,0.3,1.0,0.5,70.0,99.0,99.0,800.0,40.0,120.0,5.0,Vo5G (Voice over 5G),35.0,20.0,medium_cpu,low_bandwidth
30.0,2.0,100.0,0.5,2.0,1.0,100.0,99.8,99.9,1000.0,100.0,20.0,20.0,Smart Grid,50.0,100.0,medium_cpu,low_bandwidth
14.0,1.0,120.0,0.1,8.0,0.2,110.0,99.2,99.6,1100.0,120.0,7.0,25.0,e-Health,30.0,110.0,medium_cpu,low_bandwidth
7.0,1.5,550.0,0.1,1.5,0.5,180.0,99.0,98.0,700.0,85.0,55.0,5.0,Industry Automation,30.0,950.0,medium_cpu,high_bandwidth
10.0,3.0,40.0,0.5,7.0,1.0,30.0,99.9,99.6,200.0,40.0,30.0,12.0,UHD Video Streaming,40.0,130.0,medium_cpu,low_bandwidth
20.0,1.7,5000.0,0.1,5.0,2.5,40.0,99.8,99.5,1100.0,6000.0,45.0,15.0,Vo5G (Voice over 5G),18.0,1800.0,low_cpu,ultra_high_bandwidth
18.0,3.2,20.0,0.4,8.5,1.5,120.0,99.5,99.9,600.0,20.0,12.0,9.0,ITS (Intelligent Transportation Systems),70.0,40.0,high_cpu,low_bandwidth
12.0,2.5,450.0,0.1,6.0,1.3,80.0,99.0,99.0,12.0,700.0,30.0,10.0,ITS (Intelligent Transportation Systems),25.0,500.0,low_cpu,high_bandwidth
70.0,1.5,150.0,0.1,1.2,1.2,60.0,99.5,99.8,700.0,350.0,18.0,150.0,e-Health,50.0,80.0,medium_cpu,low_bandwidth
30.0,3.0,100.0,0.4,1.2,0.2,150.0,99.5,100.0,350.0,80.0,180.0,120.0,Vo5G (Voice over 5G),30.0,130.0,medium_cpu,low_bandwidth
45.0,2.0,200.0,0.1,3.0,1.0,120.0,99.6,99.9,5000.0,100.0,25.0,5.0,Industry Automation,80.0,300.0,high_cpu,medium_bandwidth
10.0,1.0,300.0,0.1,2.5,0.5,120.0,99.0,99.0,350.0,200.0,10.0,5.0,Connected Vehicles,30.0,250.0,medium_cpu,medium_bandwidth
15.0,4.0,7000.0,0.1,3.0,1.0,60.0,99.8,99.8,3000.0,35.0,1200.0,70.0,Immersive Experience,80.0,4000.0,high_cpu,ultra_high_bandwidth
15.0,3.5,100.0,0.5,1.2,0.8,60.0,99.7,99.5,10000.0,100.0,30.0,20.0,Connected Vehicles,30.0,100.0,medium_cpu,low_bandwidth
15.0,2.0,100.0,0.3,8.5,1.0,30.0,99.1,100.0,500.0,50.0,30.0,15.0,Smart Grid,30.0,120.0,medium_cpu,low_bandwidth
20.0,2.0,400.0,0.5,5.0,2.0,120.0,99.5,95.5,800.0,700.0,750.0,90.0,Immersive Experience,40.0,200.0,medium_cpu,medium_bandwidth
10.0,1.0,800.0,0.1,0.2,0.4,120.0,99.5,99.6,500.0,1500.0,40.0,12.0,e-Health,40.0,750.0,medium_cpu,high_bandwidth
12.0,3.0,180.0,0.4,4.0,1.0,80.0,99.7,99.9,7000.0,80.0,45.0,20.0,Vo5G (Voice over 5G),75.0,200.0,high_cpu,medium_bandwidth
18.0,3.0,45.0,0.2,4.0,2.2,55.0,98.0,99.8,450.0,38.0,1.2,65.0,Video Surveillance,50.0,650.0,medium_cpu,high_bandwidth
18.0,4.0,80.0,0.1,2.0,0.5,30.0,99.7,99.8,700.0,30.0,15.0,5.0,Video Surveillance,50.0,80.0,medium_cpu,low_bandwidth
8.0,2.0,40.0,0.3,4.5,0.2,70.0,97.0,99.8,450.0,35.0,8.0,5.0,Connected Vehicles,60.0,60.0,medium_cpu,low_bandwidth
25.0,2.0,400.0,0.6,1.0,0.5,100.0,99.5,99.8,600.0,700.0,30.0,70.0,Immersive Experience,40.0,50.0,medium_cpu,low_bandwidth
30.0,2.8,100.0,0.1,1.7,2.5,100.0,99.9,99.1,800.0,30.0,30.0,20.0,Smart Grid,20.0,200.0,low_cpu,medium_bandwidth
55.0,1.8,180.0,0.3,1.2,0.2,70.0,99.7,99.7,650.0,140.0,18.0,3.0,ITS (Intelligent Transportation Systems),65.0,140.0,medium_cpu,low_bandwidth
10.0,2.0,200.0,0.0,3.0,0.6,40.0,99.7,99.3,30.0,80.0,150.0,15.0,ITS (Intelligent Transportation Systems),50.0,170.0,medium_cpu,medium_bandwidth
20.0,3.2,450.0,0.2,2.5,1.5,40.0,99.2,99.6,900.0,400.0,8.0,12.0,ITS (Intelligent Transportation Systems),30.0,450.0,medium_cpu,high_bandwidth
25.0,1.0,100.0,0.1,2.0,1.5,80.0,99.6,99.6,500.0,100.0,100.0,120.0,UHD Video Streaming,30.0,800.0,medium_cpu,high_bandwidth
15.0,2.0,60.0,0.1,0.1,1.0,80.0,99.5,99.8,2000.0,90.0,10.0,350.0,Video Surveillance,30.0,100.0,medium_cpu,low_bandwidth
15.0,2.5,50.0,0.1,2.5,0.3,60.0,99.5,99.0,1200.0,60.0,10.0,15.0,Connected Vehicles,25.0,180.0,low_cpu,medium_bandwidth
15.0,3.0,120.0,0.2,0.2,0.2,80.0,99.6,99.7,250.0,180.0,4.0,60.0,e-Health,20.0,350.0,low_cpu,high_bandwidth
25.0,4.0,350.0,0.1,1.8,1.8,75.0,99.9,99.5,950.0,280.0,20.0,9.0,Connected Vehicles,100.0,350.0,high_cpu,high_bandwidth
20.0,7.0,55.0,0.3,6.0,0.5,60.0,99.8,99.7,950.0,55.0,27.0,90.0,Immersive Experience,35.0,160.0,medium_cpu,medium_bandwidth
12.0,2.2,50.0,0.3,1.2,2.3,100.0,98.2,99.9,750.0,20.0,20.0,20.0,Smart Grid,30.0,950.0,medium_cpu,high_bandwidth
5.0,2.0,300.0,0.1,2.0,1.0,70.0,99.8,99.9,1200.0,600.0,140.0,5.0,UHD Video Streaming,65.0,900.0,medium_cpu,high_bandwidth
14.0,1.0,200.0,0.1,1.0,1.0,80.0,99.8,99.9,400.0,150.0,120.0,25.0,Smart Grid,60.0,600.0,medium_cpu,high_bandwidth
20.0,2.0,160.0,0.1,2.0,1.0,60.0,98.0,98.0,120.0,160.0,40.0,8.0,Industry Automation,80.0,160.0,high_cpu,medium_bandwidth
10.0,2.5,400.0,0.3,0.5,4.0,40.0,99.9,99.9,1000.0,100.0,20.0,5.0,e-Health,30.0,240.0,medium_cpu,medium_bandwidth
30.0,2.0,500.0,0.1,1.0,2.0,120.0,99.7,99.8,1600.0,350.0,40.0,100.0,Immersive Experience,50.0,3000.0,medium_cpu,ultra_high_bandwidth
10.0,3.0,3500.0,0.2,1.5,0.3,70.0,99.8,99.8,900.0,30.0,15.0,18.0,Connected Vehicles,60.0,80.0,medium_cpu,low_bandwidth
15.0,3.0,60.0,0.1,0.9,0.5,80.0,98.0,98.6,8000.0,50.0,90.0,50.0,Connected Vehicles,60.0,30.0,medium_cpu,low_bandwidth
30.0,2.0,200.0,0.1,4.0,1.0,50.0,99.5,99.9,500.0,50.0,20.0,120.0,Vo5G (Voice over 5G),30.0,150.0,medium_cpu,medium_bandwidth
13.0,1.8,150.0,0.1,7.0,0.9,120.0,99.7,99.8,400.0,160.0,35.0,5.0,Video Surveillance,35.0,300.0,medium_cpu,medium_bandwidth
22.0,2.5,50.0,0.1,12.0,12.0,18.0,99.0,99.0,300.0,30.0,11.0,25.0,Industry Automation,30.0,240.0,medium_cpu,medium_bandwidth
25.0,2.0,200.0,0.1,2.0,1.0,180.0,99.8,99.7,1000.0,150.0,60.0,15.0,Industry Automation,70.0,300.0,high_cpu,medium_bandwidth
10.0,1.0,50.0,0.1,1.0,2.0,90.0,99.5,99.4,500.0,80.0,40.0,5.0,Connected Vehicles,35.0,80.0,medium_cpu,low_bandwidth
15.0,1.5,180.0,0.1,6.0,1.5,120.0,99.0,99.0,5000.0,120.0,180.0,30.0,Immersive Experience,70.0,120.0,high_cpu,low_bandwidth
15.0,1.0,1000.0,0.1,2.0,1.0,120.0,99.6,99.9,2000.0,1200.0,10.0,40.0,Smart Grid,40.0,1200.0,medium_cpu,ultra_high_bandwidth
20.0,0.8,200.0,0.2,1.7,1.3,70.0,100.0,99.8,1000.0,60.0,20.0,10.0,Smart Grid,30.0,50.0,medium_cpu,low_bandwidth
